time	V(vrec)
3.642346725113573e-003	6.201776e+002
3.642348209685496e-003	6.201773e+002
3.642349823556725e-003	6.201770e+002
3.642353051299184e-003	6.201764e+002
3.642359506784102e-003	6.201752e+002
3.642372417753937e-003	6.201727e+002
3.642395744920542e-003	6.201682e+002
3.642407983141958e-003	6.201658e+002
3.642427145091052e-003	6.201620e+002
3.642465468989242e-003	6.201545e+002
3.642542116785622e-003	6.201391e+002
3.642622145662403e-003	6.201227e+002
3.642696195039659e-003	6.201071e+002
3.642826384525443e-003	6.200784e+002
3.643086763497012e-003	6.200186e+002
3.643111174025597e-003	6.200128e+002
3.643143721397043e-003	6.200047e+002
3.643174449624998e-003	6.199970e+002
3.643235906080909e-003	6.199814e+002
3.643251270194887e-003	6.199775e+002
3.643281998422843e-003	6.199694e+002
3.643343454878754e-003	6.199532e+002
3.643351094274407e-003	6.199512e+002
3.643353004123320e-003	6.199507e+002
3.643353481585549e-003	6.199505e+002
3.643354436510005e-003	6.199503e+002
3.643356346358919e-003	6.199498e+002
3.643360166056745e-003	6.199487e+002
3.643367805452398e-003	6.199467e+002
3.643383084243704e-003	6.199425e+002
3.643413641826316e-003	6.199341e+002
3.643474756991541e-003	6.199171e+002
3.643476666840454e-003	6.199165e+002
3.643480486538281e-003	6.199154e+002
3.643488125933934e-003	6.199133e+002
3.643503404725240e-003	6.172338e+002
3.643533962307852e-003	6.089431e+002
3.643595077473077e-003	6.027849e+002
3.643717307803526e-003	6.021356e+002
3.643873011672629e-003	6.019387e+002
3.644733886679377e-003	6.008508e+002
3.645594761686126e-003	5.997519e+002
3.646455636692874e-003	5.986420e+002
3.647316511699622e-003	5.975211e+002
3.648177386706370e-003	5.963892e+002
3.649038261713119e-003	5.952464e+002
3.649899136719867e-003	5.940925e+002
3.651521057789299e-003	5.919447e+002
3.653142978858730e-003	5.897518e+002
3.654764899928162e-003	5.875140e+002
3.656386820997593e-003	5.852312e+002
3.658008742067024e-003	5.829035e+002
3.659630663136456e-003	5.805307e+002
3.661252584205887e-003	5.781130e+002
3.661340852019190e-003	5.778973e+002
3.661428652047593e-003	5.774966e+002
3.661429981967391e-003	5.774615e+002
3.661432641806987e-003	5.773087e+002
3.661437961486179e-003	5.766807e+002
3.661448600844563e-003	5.746177e+002
3.661448933324513e-003	5.745126e+002
3.661449598284412e-003	5.742158e+002
3.661450928204210e-003	5.734791e+002
3.661453588043806e-003	5.710305e+002
3.661458907722998e-003	5.629749e+002
3.661460237642796e-003	5.595373e+002
3.661460570122745e-003	5.581666e+002
3.661461235082644e-003	5.532656e+002
3.661462565002442e-003	5.380300e+002
3.661462606562436e-003	5.368178e+002
3.661462616952434e-003	5.362614e+002
3.661462637732431e-003	5.348762e+002
3.661462642927430e-003	5.343965e+002
3.661462653317429e-003	5.330627e+002
3.661462655914928e-003	5.325462e+002
3.661462656564303e-003	5.323588e+002
3.661462656726647e-003	5.323029e+002
3.661462657051334e-003	5.321535e+002
3.661462657700709e-003	5.317324e+002
3.661462657703246e-003	5.317248e+002
3.661462657733764e-003	5.316103e+002
3.661462657741393e-003	5.315629e+002
3.661462657745208e-003	5.315146e+002
3.661462657749022e-003	5.314695e+002
3.661462657749499e-003	5.019946e+002
3.661462657749976e-003	4.725216e+002
3.661462782749976e-003	4.821212e+002
3.661462907749976e-003	5.428555e+002
3.661463907749976e-003	6.197751e+002
3.661464157749976e-003	6.200563e+002
3.661464220249976e-003	6.200978e+002
3.661465095249976e-003	6.203712e+002
3.661466095249976e-003	6.205738e+002
3.661468095249976e-003	6.208230e+002
3.661472095249976e-003	6.210417e+002
3.661480095249976e-003	6.211393e+002
3.661496095249976e-003	6.211494e+002
3.661528095249976e-003	6.211479e+002
3.661592095249976e-003	6.211449e+002
3.661720095249976e-003	6.211389e+002
3.661862084408299e-003	6.211323e+002
3.667382358241007e-003	6.208072e+002
3.667391580265017e-003	6.208065e+002
3.667410024313037e-003	6.208051e+002
3.667446912409076e-003	6.208023e+002
3.667451495174428e-003	6.208019e+002
3.667451926190499e-003	6.208019e+002
3.667452788222641e-003	6.208019e+002
3.667456613400336e-003	6.208016e+002
3.667458559163036e-003	6.208014e+002
3.667462092142307e-003	6.208011e+002
3.667469158100848e-003	6.208006e+002
3.667483290017932e-003	6.207996e+002
3.667511553852100e-003	6.207974e+002
3.667568081520436e-003	6.207931e+002
3.667625643067161e-003	6.207886e+002
3.667678706862710e-003	6.207845e+002
3.667773302868939e-003	6.207771e+002
3.667968084978722e-003	6.207617e+002
3.667979265173370e-003	6.207609e+002
3.668013937939357e-003	6.207581e+002
3.668047810718758e-003	6.207553e+002
3.668111084996727e-003	6.207502e+002
3.668237633552665e-003	6.207398e+002
3.668269270691649e-003	6.207372e+002
3.668332544969618e-003	6.207319e+002
3.668459093525556e-003	6.207212e+002
3.668461061007152e-003	6.207211e+002
3.668463239290346e-003	6.207209e+002
3.668465417573541e-003	6.207207e+002
3.668467595856735e-003	6.207205e+002
3.668469774139930e-003	6.207203e+002
3.668471952423124e-003	6.207201e+002
3.668474130706319e-003	6.207199e+002
3.668476308989514e-003	6.207197e+002
3.668492048842275e-003	6.207184e+002
3.668523528547796e-003	6.207157e+002
3.668586487958839e-003	6.206942e+002
3.668602227811600e-003	6.188748e+002
3.668633707517122e-003	6.133163e+002
3.668696666928165e-003	6.093108e+002
3.668822585750251e-003	6.089399e+002
3.668958421428368e-003	6.087754e+002
3.669749918782302e-003	6.078182e+002
3.670541416136235e-003	6.068532e+002
3.671332913490168e-003	6.058803e+002
3.672124410844101e-003	6.048996e+002
3.672915908198034e-003	6.039111e+002
3.673707405551968e-003	6.029147e+002
3.674498902905901e-003	6.019105e+002
3.676054014993085e-003	5.999568e+002
3.677609127080269e-003	5.979701e+002
3.679164239167454e-003	5.959502e+002
3.680719351254638e-003	5.938971e+002
3.682274463341822e-003	5.918110e+002
3.683829575429006e-003	5.896917e+002
3.685384687516191e-003	5.875393e+002
3.685638583367160e-003	5.871841e+002
3.685977111168451e-003	5.867095e+002
3.685981078291123e-003	5.867039e+002
3.685986367788018e-003	5.866965e+002
3.685996946781808e-003	5.866816e+002
3.686018104769389e-003	5.866519e+002
3.686145052694873e-003	5.864732e+002
3.686319606092415e-003	5.862273e+002
3.686351343073786e-003	5.861825e+002
3.686393659048947e-003	5.861227e+002
3.686478290999270e-003	5.859756e+002
3.686562470350962e-003	5.857674e+002
3.686563740505358e-003	5.857560e+002
3.686566280814149e-003	5.857096e+002
3.686571361431732e-003	5.855363e+002
3.686581522666898e-003	5.829827e+002
3.686601845137229e-003	5.708262e+002
3.686602480214427e-003	5.690290e+002
3.686603750368823e-003	5.617620e+002
3.686604067907421e-003	5.590627e+002
3.686604147292071e-003	5.580701e+002
3.686604345753696e-003	5.548676e+002
3.686604444984508e-003	5.525659e+002
3.686604484676833e-003	5.510774e+002
3.686604566542253e-003	5.468629e+002
3.686604572744179e-003	5.459196e+002
3.686604575845142e-003	5.449219e+002
3.686604576000190e-003	5.447672e+002
3.686604576038952e-003	5.446967e+002
3.686604576048643e-003	5.446696e+002
3.686604576051065e-003	5.446603e+002
3.686604576055910e-003	5.446367e+002
3.686604576057122e-003	5.223915e+002
3.686604576059544e-003	3.356782e+002
3.686604576060150e-003	1.890194e+002
3.686604576060302e-003	1.335110e+002
3.686604576060604e-003	2.250572e+001
3.686604576060614e-003	2.067717e+001
3.686604701060614e-003	3.475087e+002
3.686604826060614e-003	5.109055e+002
3.686605826060614e-003	6.197195e+002
3.686606076060614e-003	6.199967e+002
3.686606138560614e-003	6.200372e+002
3.686606513560614e-003	6.201647e+002
3.686607013560614e-003	6.202949e+002
3.686608013560614e-003	6.204777e+002
3.686610013560614e-003	6.206790e+002
3.686614013560614e-003	6.208192e+002
3.686622013560614e-003	6.208616e+002
3.686638013560614e-003	6.208605e+002
3.686670013560614e-003	6.208583e+002
3.686734013560614e-003	6.208538e+002
3.686862013560614e-003	6.208448e+002
3.687001318485807e-003	6.208348e+002
3.692598868562806e-003	6.202233e+002
3.692603762928977e-003	6.202225e+002
3.692613551661317e-003	6.202207e+002
3.692633129125999e-003	6.202172e+002
3.692635560944378e-003	6.202167e+002
3.692640424581136e-003	6.202159e+002
3.692648774810962e-003	6.202144e+002
3.692656653782454e-003	6.202130e+002
3.692668134547032e-003	6.202109e+002
3.692683828058622e-003	6.202080e+002
3.692697108069698e-003	6.202056e+002
3.692722636456440e-003	6.202009e+002
3.692773693229924e-003	6.201913e+002
3.692875806776892e-003	6.201719e+002
3.692985671392178e-003	6.201504e+002
3.693087999588981e-003	6.201296e+002
3.693272632358692e-003	6.200909e+002
3.693327197138271e-003	6.200789e+002
3.693369187508442e-003	6.200695e+002
3.693453168248784e-003	6.200500e+002
3.693621129729469e-003	6.200103e+002
3.693626378525740e-003	6.200090e+002
3.693636876118283e-003	6.200064e+002
3.693657871303368e-003	6.200012e+002
3.693699861673539e-003	6.199906e+002
3.693741611605226e-003	6.199799e+002
3.693825111468600e-003	6.199581e+002
3.693826508012743e-003	6.199578e+002
3.693829301101030e-003	6.199570e+002
3.693834887277603e-003	6.199556e+002
3.693846059630749e-003	6.199526e+002
3.693868404337040e-003	6.170961e+002
3.693913093749624e-003	6.084664e+002
3.694002472574792e-003	6.024408e+002
3.694024817281084e-003	6.023817e+002
3.694928176828522e-003	6.012427e+002
3.695831536375959e-003	6.000915e+002
3.696734895923397e-003	5.989282e+002
3.697638255470836e-003	5.977528e+002
3.698541615018273e-003	5.965653e+002
3.699444974565711e-003	5.953657e+002
3.700348334113149e-003	5.941539e+002
3.701678675957032e-003	5.924001e+002
3.703009017800915e-003	5.906156e+002
3.704339359644798e-003	5.888002e+002
3.705669701488681e-003	5.869542e+002
3.707000043332564e-003	5.850773e+002
3.708330385176446e-003	5.831698e+002
3.709660727020329e-003	5.812314e+002
3.709678962776675e-003	5.812047e+002
3.709751905802057e-003	5.810975e+002
3.710432707372295e-003	5.800909e+002
3.711210766309709e-003	5.789331e+002
3.711219884187882e-003	5.789194e+002
3.711256355700573e-003	5.788648e+002
3.711596756485692e-003	5.783533e+002
3.711985785954399e-003	5.777668e+002
3.711990344893486e-003	5.777599e+002
3.711996423478934e-003	5.777508e+002
3.712008580649831e-003	5.777324e+002
3.712057066295758e-003	5.776586e+002
3.712082983865327e-003	5.776187e+002
3.712084382346071e-003	5.776165e+002
3.712086246987063e-003	5.776135e+002
3.712089976269047e-003	5.776074e+002
3.712097434833016e-003	5.775944e+002
3.712112351960954e-003	5.775497e+002
3.712142186216830e-003	5.774050e+002
3.712143118537326e-003	5.773951e+002
3.712144983178318e-003	5.773625e+002
3.712148712460302e-003	5.772654e+002
3.712156171024271e-003	5.767145e+002
3.712171088152209e-003	5.746694e+002
3.712171554312457e-003	5.745449e+002
3.712172486632953e-003	5.741622e+002
3.712174351273945e-003	5.731451e+002
3.712178080555930e-003	5.678989e+002
3.712185539119898e-003	5.481115e+002
3.712185772200023e-003	5.455652e+002
3.712186238360271e-003	5.356871e+002
3.712186252927778e-003	5.350446e+002
3.712186256569655e-003	5.347873e+002
3.712186263853409e-003	5.340977e+002
3.712186278420917e-003	5.322969e+002
3.712186278876152e-003	5.322021e+002
3.712186279786621e-003	5.319355e+002
3.712186280014238e-003	5.318553e+002
3.712186280469473e-003	5.316638e+002
3.712186280583282e-003	5.316047e+002
3.712186280810899e-003	5.314635e+002
3.712186280867803e-003	5.314194e+002
3.712186280981612e-003	5.313075e+002
3.712186281010064e-003	5.312678e+002
3.712186281066968e-003	5.311536e+002
3.712186281081194e-003	5.311423e+002
3.712186406081194e-003	5.792879e+002
3.712187406081194e-003	6.195522e+002
3.712187656081194e-003	6.199825e+002
3.712187718581194e-003	6.200444e+002
3.712188593581194e-003	6.203374e+002
3.712189593581194e-003	6.205507e+002
3.712191593581193e-003	6.208115e+002
3.712195593581194e-003	6.210414e+002
3.712203593581194e-003	6.211465e+002
3.712219593581193e-003	6.211587e+002
3.712251593581194e-003	6.211572e+002
3.712315593581194e-003	6.211543e+002
3.712443593581194e-003	6.211484e+002
3.712585819434880e-003	6.211418e+002
3.717500814900394e-003	6.208654e+002
3.717578257950504e-003	6.208600e+002
3.717655701000615e-003	6.208545e+002
3.717733144050725e-003	6.208491e+002
3.717810587100836e-003	6.208436e+002
3.717888030150946e-003	6.208380e+002
3.717965473201057e-003	6.208325e+002
3.718042916251167e-003	6.208269e+002
3.718079668885118e-003	6.208242e+002
3.718083114444551e-003	6.208240e+002
3.718087708523795e-003	6.208237e+002
3.718096896682282e-003	6.208230e+002
3.718115272999258e-003	6.208217e+002
3.718152025633208e-003	6.208189e+002
3.718156591564041e-003	6.208186e+002
3.718159561863933e-003	6.208184e+002
3.718163483008611e-003	6.208181e+002
3.718173523460977e-003	6.208173e+002
3.718186910730798e-003	6.208163e+002
3.718213685270440e-003	6.208144e+002
3.718267234349724e-003	6.208104e+002
3.718374332508293e-003	6.208023e+002
3.718490214902752e-003	6.207935e+002
3.718598299389239e-003	6.207852e+002
3.718793291879311e-003	6.207699e+002
3.718851565177681e-003	6.207653e+002
3.718897205414395e-003	6.207617e+002
3.718988485887823e-003	6.207543e+002
3.719011306006180e-003	6.207524e+002
3.719056946242894e-003	6.207487e+002
3.719058736069234e-003	6.207486e+002
3.719059183525819e-003	6.207485e+002
3.719060078438989e-003	6.207485e+002
3.719061868265330e-003	6.207483e+002
3.719065447918010e-003	6.207480e+002
3.719072607223370e-003	6.207474e+002
3.719079723321851e-003	6.207468e+002
3.719093955518811e-003	6.207457e+002
3.719109389432812e-003	6.207444e+002
3.719140257260812e-003	6.207419e+002
3.719201992916812e-003	6.207368e+002
3.719217426830812e-003	6.207355e+002
3.719248294658812e-003	6.207329e+002
3.719256011615812e-003	6.207322e+002
3.719271445529812e-003	6.190317e+002
3.719302313357813e-003	6.137457e+002
3.719364049013813e-003	6.097614e+002
3.719487520325813e-003	6.092623e+002
3.719627268810971e-003	6.090931e+002
3.720906515029565e-003	6.075403e+002
3.722185761248160e-003	6.059734e+002
3.723465007466755e-003	6.043925e+002
3.724744253685350e-003	6.027975e+002
3.726023499903944e-003	6.011884e+002
3.727302746122539e-003	5.995653e+002
3.728581992341133e-003	5.979280e+002
3.730451010268374e-003	5.954813e+002
3.731296419047007e-003	5.943673e+002
3.732141827825639e-003	5.932430e+002
3.732987236604271e-003	5.921084e+002
3.733832645382904e-003	5.909635e+002
3.734678054161536e-003	5.898083e+002
3.735523462940169e-003	5.886429e+002
3.736368871718801e-003	5.874671e+002
3.736435622359060e-003	5.873737e+002
3.736569123639577e-003	5.871857e+002
3.736585729286546e-003	5.871564e+002
3.736618940580483e-003	5.870799e+002
3.736619978433418e-003	5.870758e+002
3.736622054139289e-003	5.870632e+002
3.736626205551031e-003	5.870262e+002
3.736634508374516e-003	5.868112e+002
3.736651114021484e-003	5.860018e+002
3.736651632947952e-003	5.859514e+002
3.736652670800888e-003	5.857953e+002
3.736654746506759e-003	5.853815e+002
3.736658897918501e-003	5.836255e+002
3.736667200741985e-003	5.766394e+002
3.736669276447856e-003	5.729650e+002
3.736669795374324e-003	5.711644e+002
3.736670833227259e-003	5.659957e+002
3.736671092690493e-003	5.639696e+002
3.736671611616961e-003	5.579385e+002
3.736671741348578e-003	5.557241e+002
3.736671773781482e-003	5.549039e+002
3.736671838647291e-003	5.528340e+002
3.736671854863743e-003	5.521352e+002
3.736671887296647e-003	5.502875e+002
3.736671895404873e-003	5.496663e+002
3.736671902499570e-003	5.488924e+002
3.736671904526627e-003	5.485395e+002
3.736671908580740e-003	5.476382e+002
3.736671908707431e-003	5.475932e+002
3.736671908960813e-003	5.474705e+002
3.736671909024159e-003	5.474351e+002
3.736671909150850e-003	5.473418e+002
3.736671909404232e-003	5.470891e+002
3.736671909412150e-003	5.470566e+002
3.736671909414130e-003	5.470453e+002
3.736671909418089e-003	5.470268e+002
3.736671909426007e-003	3.091780e+002
3.736671909426038e-003	2.220953e+002
3.736671909426097e-003	4.516411e+001
3.736671909426112e-003	4.086095e+001
3.736671909426142e-003	3.213683e+001
3.736671909426201e-003	2.147153e+001
3.736672034426201e-003	3.377750e+002
3.736672159426201e-003	5.040433e+002
3.736673159426201e-003	6.197012e+002
3.736673409426201e-003	6.199777e+002
3.736673471926201e-003	6.200179e+002
3.736673846926200e-003	6.201441e+002
3.736674346926201e-003	6.202723e+002
3.736675346926201e-003	6.204508e+002
3.736677346926200e-003	6.206421e+002
3.736681346926200e-003	6.207677e+002
3.736689346926201e-003	6.208025e+002
3.736705346926200e-003	6.208013e+002
3.736737346926200e-003	6.207989e+002
3.736801346926201e-003	6.207940e+002
3.736929346926200e-003	6.207841e+002
3.737068219101720e-003	6.207733e+002
3.737821704377623e-003	6.207096e+002
3.738575189653526e-003	6.206366e+002
3.739328674929428e-003	6.205540e+002
3.740082160205330e-003	6.204619e+002
3.740835645481233e-003	6.203604e+002
3.741589130757136e-003	6.202494e+002
3.742342616033038e-003	6.201289e+002
3.742580737177486e-003	6.200781e+002
3.742595619749014e-003	6.200748e+002
3.742615463177718e-003	6.200704e+002
3.742655150035126e-003	6.200615e+002
3.742656390249421e-003	6.200612e+002
3.742658870678008e-003	6.200606e+002
3.742663831535184e-003	6.200594e+002
3.742673753249536e-003	6.200572e+002
3.742693596678240e-003	6.200526e+002
3.742713315565966e-003	6.200480e+002
3.742734575952500e-003	6.200431e+002
3.742747505302792e-003	6.200401e+002
3.742773364003376e-003	6.200339e+002
3.742825081404544e-003	6.200215e+002
3.742877420381874e-003	6.200087e+002
3.742925647323266e-003	6.199967e+002
3.743012146119077e-003	6.199744e+002
3.743178651763218e-003	6.199285e+002
3.743483530357330e-003	6.198393e+002
3.743491477459762e-003	6.198369e+002
3.743507371664626e-003	6.198317e+002
3.743534205220862e-003	6.198231e+002
3.743560032976888e-003	6.198145e+002
3.743611688488940e-003	6.197972e+002
3.743613714318915e-003	6.197966e+002
3.743614220776408e-003	6.197964e+002
3.743615233691395e-003	6.197960e+002
3.743617259521370e-003	6.197953e+002
3.743621311181319e-003	6.197939e+002
3.743629414501218e-003	6.197912e+002
3.743637468984925e-003	6.197884e+002
3.743653577952341e-003	6.197828e+002
3.743671040832263e-003	6.197767e+002
3.743705966592106e-003	6.197643e+002
3.743775818111794e-003	6.197390e+002
3.743778000971784e-003	6.197381e+002
3.743782366691764e-003	6.197365e+002
3.743791098131725e-003	6.197332e+002
3.743808561011647e-003	6.170052e+002
3.743843486771491e-003	6.085269e+002
3.743913338291178e-003	6.021344e+002
3.744053041330552e-003	6.013760e+002
3.744208529483557e-003	6.011788e+002
3.744969571020005e-003	6.002122e+002
3.745730612556451e-003	5.992369e+002
3.746491654092899e-003	5.982530e+002
3.747252695629346e-003	5.972604e+002
3.748013737165793e-003	5.962590e+002
3.748774778702240e-003	5.952491e+002
3.749535820238687e-003	5.942304e+002
3.751018135814972e-003	5.922679e+002
3.752500451391257e-003	5.902687e+002
3.753982766967542e-003	5.882328e+002
3.755465082543826e-003	5.861601e+002
3.756947398120111e-003	5.840507e+002
3.758429713696396e-003	5.819046e+002
3.759912029272680e-003	5.797217e+002
3.760476720920789e-003	5.788779e+002
3.761122082804342e-003	5.779081e+002
3.761129645638915e-003	5.778967e+002
3.761159896977206e-003	5.778510e+002
3.761200232094928e-003	5.777900e+002
3.761280902330372e-003	5.776408e+002
3.761361138319825e-003	5.774322e+002
3.761362343865908e-003	5.774218e+002
3.761364754958076e-003	5.773814e+002
3.761369577142411e-003	5.772402e+002
3.761379221511081e-003	5.758746e+002
3.761398510248420e-003	5.699985e+002
3.761399113021462e-003	5.695098e+002
3.761400318567546e-003	5.676894e+002
3.761402729659713e-003	5.629401e+002
3.761403332432755e-003	5.611853e+002
3.761404537978839e-003	5.564096e+002
3.761404839365360e-003	5.547792e+002
3.761405442138402e-003	5.505351e+002
3.761405592831662e-003	5.491542e+002
3.761405894218183e-003	5.456921e+002
3.761405969564813e-003	5.446089e+002
3.761406120258074e-003	5.419451e+002
3.761406157931389e-003	5.411134e+002
3.761406233278019e-003	5.391037e+002
3.761406252114677e-003	5.384963e+002
3.761406289787992e-003	5.370598e+002
3.761406299206320e-003	5.366336e+002
3.761406318042978e-003	5.356428e+002
3.761406322752142e-003	5.353558e+002
3.761406332170471e-003	5.345893e+002
3.761406351007129e-003	5.326292e+002
3.761406351595774e-003	5.325327e+002
3.761406352773065e-003	5.322020e+002
3.761406355127648e-003	5.312717e+002
3.761406355136845e-003	5.312466e+002
3.761406355167363e-003	5.310922e+002
3.761406355167840e-003	5.310895e+002
3.761406355171654e-003	5.310795e+002
3.761406480171654e-003	5.791639e+002
3.761407480171654e-003	6.195123e+002
3.761407730171654e-003	6.199790e+002
3.761407792671654e-003	6.200445e+002
3.761408667671654e-003	6.203373e+002
3.761409667671654e-003	6.205507e+002
3.761411667671654e-003	6.208113e+002
3.761415667671654e-003	6.210412e+002
3.761423667671654e-003	6.211461e+002
3.761439667671654e-003	6.211583e+002
3.761471667671654e-003	6.211569e+002
3.761535667671654e-003	6.211539e+002
3.761663667671654e-003	6.211480e+002
3.761805888766905e-003	6.211414e+002
3.767308135736049e-003	6.208230e+002
3.767317324554958e-003	6.208223e+002
3.767335702192776e-003	6.208209e+002
3.767336276493958e-003	6.208209e+002
3.767337425096321e-003	6.208208e+002
3.767339722301049e-003	6.208207e+002
3.767344316710503e-003	6.208203e+002
3.767353505529412e-003	6.208196e+002
3.767371883167230e-003	6.208183e+002
3.767390145226130e-003	6.208170e+002
3.767411193926839e-003	6.208154e+002
3.767420602952273e-003	6.208147e+002
3.767437206585894e-003	6.208134e+002
3.767458463577037e-003	6.208119e+002
3.767495476100916e-003	6.208091e+002
3.767569501148674e-003	6.208035e+002
3.767647358777539e-003	6.207977e+002
3.767718828813280e-003	6.207922e+002
3.767844783755405e-003	6.207824e+002
3.768096693639657e-003	6.207626e+002
3.768120310191306e-003	6.207607e+002
3.768151798926837e-003	6.207582e+002
3.768180944539971e-003	6.207558e+002
3.768239235766239e-003	6.207510e+002
3.768253808572806e-003	6.207499e+002
3.768282954185939e-003	6.207475e+002
3.768341245412207e-003	6.207427e+002
3.768348491146812e-003	6.207421e+002
3.768350302580463e-003	6.207419e+002
3.768353925447766e-003	6.207416e+002
3.768361171182370e-003	6.207411e+002
3.768375662651580e-003	6.207399e+002
3.768404645590000e-003	6.207375e+002
3.768462611466839e-003	6.207326e+002
3.768477102936049e-003	6.207314e+002
3.768506085874468e-003	6.207290e+002
3.768513331609073e-003	6.203905e+002
3.768527823078283e-003	6.178824e+002
3.768556806016702e-003	6.126631e+002
3.768614771893541e-003	6.094650e+002
3.768730703647219e-003	6.092225e+002
3.768858721169264e-003	6.090679e+002
3.770106949690283e-003	6.075588e+002
3.771355178211303e-003	6.060291e+002
3.772603406732323e-003	6.044787e+002
3.773851635253343e-003	6.029076e+002
3.775099863774362e-003	6.013158e+002
3.776348092295382e-003	5.997033e+002
3.777596320816402e-003	5.980701e+002
3.786213378371446e-003	5.865806e+002
3.786238611336468e-003	5.865443e+002
3.786272255289831e-003	5.864969e+002
3.786305691543146e-003	5.864491e+002
3.786337554214444e-003	5.862576e+002
3.786401279557040e-003	5.853859e+002
3.786402418951353e-003	5.853040e+002
3.786404697739977e-003	5.849457e+002
3.786409255317226e-003	5.833725e+002
3.786418370471724e-003	5.771756e+002
3.786420446127489e-003	5.742831e+002
3.786420965041430e-003	5.729792e+002
3.786422002869313e-003	5.695150e+002
3.786422262326284e-003	5.683859e+002
3.786422781240225e-003	5.645825e+002
3.786423819068108e-003	5.533521e+002
3.786423851500229e-003	5.525652e+002
3.786423916364472e-003	5.499371e+002
3.786423936634548e-003	5.487593e+002
3.786423950823601e-003	5.473564e+002
3.786423951733040e-003	5.472767e+002
3.786423952642479e-003	5.471501e+002
3.786423953551917e-003	5.469766e+002
3.786423954461356e-003	5.467563e+002
3.786423955370794e-003	5.464890e+002
3.786423956280233e-003	5.461748e+002
3.786423957189672e-003	5.458137e+002
3.786423957253016e-003	5.457367e+002
3.786423957379704e-003	5.455391e+002
3.786423957383673e-003	5.455707e+002
3.786423973008673e-003	4.113463e+002
3.786423988633673e-003	4.501361e+002
3.786424113633673e-003	6.183829e+002
3.786424144883673e-003	6.186654e+002
3.786424152696173e-003	6.187068e+002
3.786424262071173e-003	6.189811e+002
3.786424387071173e-003	6.191895e+002
3.786424637071173e-003	6.194677e+002
3.786425137071173e-003	6.198027e+002
3.786426137071173e-003	6.201687e+002
3.786428137071173e-003	6.205167e+002
3.786432137071173e-003	6.207578e+002
3.786440137071173e-003	6.208387e+002
3.786456137071173e-003	6.208390e+002
3.786488137071173e-003	6.208367e+002
3.786552137071173e-003	6.208321e+002
3.786680137071173e-003	6.208227e+002
3.786820514847480e-003	6.208124e+002
3.791894426517797e-003	6.202610e+002
3.792122804630407e-003	6.202214e+002
3.792137078262445e-003	6.202188e+002
3.792194172790597e-003	6.202084e+002
3.792270298828134e-003	6.201945e+002
3.792277435644153e-003	6.201931e+002
3.792305982908229e-003	6.201878e+002
3.792344045926997e-003	6.201806e+002
3.792347614335007e-003	6.201799e+002
3.792352372212353e-003	6.201790e+002
3.792361887967045e-003	6.201772e+002
3.792380919476429e-003	6.201736e+002
3.792418982495197e-003	6.201662e+002
3.792423106022514e-003	6.201654e+002
3.792426322064568e-003	6.201648e+002
3.792431394481766e-003	6.201638e+002
3.792436308961034e-003	6.201628e+002
3.792446137919569e-003	6.201609e+002
3.792465795836641e-003	6.201570e+002
3.792505111670784e-003	6.201492e+002
3.792583743339069e-003	6.201333e+002
3.792666041090816e-003	6.201163e+002
3.792742225043265e-003	6.201000e+002
3.792876069782121e-003	6.200702e+002
3.793143759259834e-003	6.200079e+002
3.793168855148369e-003	6.200017e+002
3.793202316333083e-003	6.199933e+002
3.793234400291781e-003	6.199851e+002
3.793298568209177e-003	6.199686e+002
3.793304583951433e-003	6.199670e+002
3.793312604941108e-003	6.199649e+002
3.793328646920457e-003	6.199606e+002
3.793360730879155e-003	6.199521e+002
3.793392628304274e-003	6.199434e+002
3.793456423154511e-003	6.199257e+002
3.793524959732911e-003	6.169650e+002
3.793662032889711e-003	6.039703e+002
3.793696301178911e-003	6.021755e+002
3.794642124111826e-003	6.009811e+002
3.795587947044740e-003	5.997732e+002
3.796533769977655e-003	5.985519e+002
3.797479592910569e-003	5.973171e+002
3.798425415843484e-003	5.960688e+002
3.799371238776398e-003	5.948070e+002
3.800317061709313e-003	5.935317e+002
3.801716060702853e-003	5.916807e+002
3.803115059696393e-003	5.897946e+002
3.804514058689934e-003	5.878737e+002
3.805913057683475e-003	5.859178e+002
3.807312056677015e-003	5.839269e+002
3.808711055670555e-003	5.819011e+002
3.810110054664096e-003	5.798403e+002
3.810129231543250e-003	5.798119e+002
3.810205939059867e-003	5.796978e+002
3.810321000334793e-003	5.795264e+002
3.810436061609718e-003	5.793548e+002
3.810551122884644e-003	5.791829e+002
3.810666184159569e-003	5.790109e+002
3.810781245434495e-003	5.788386e+002
3.810896306709421e-003	5.786661e+002
3.811011367984347e-003	5.784935e+002
3.811113644673170e-003	5.774707e+002
3.811215390403335e-003	5.743707e+002
3.811216954677908e-003	5.738394e+002
3.811220083227053e-003	5.704810e+002
3.811226340325345e-003	5.571575e+002
3.811227904599918e-003	5.492771e+002
3.811228295668561e-003	5.452570e+002
3.811228393435722e-003	5.434821e+002
3.811228588970044e-003	5.382375e+002
3.811228637853624e-003	5.361603e+002
3.811228653129743e-003	5.350942e+002
3.811228654984700e-003	5.349620e+002
3.811228656839658e-003	5.347931e+002
3.811228658694615e-003	5.345874e+002
3.811228660549572e-003	5.343451e+002
3.811228662404529e-003	5.340660e+002
3.811228664259487e-003	5.337502e+002
3.811228666114444e-003	5.333978e+002
3.811228669265143e-003	5.323909e+002
